PLEDGE_ID,DONOR_ID,DONOR_TYPE,DONOR_FACULTY,DATE_PLEDGED,TOTAL_PLEDGE_AMT,AMOUNT_PAID_TO_DATE,REMAINING_BALANCE,PLEDGE_ALLOCATION_ID,ALLOCATION_DEPARTMENT,ALLOCATION_PURPOSE,SCHEDULED_PAYMENT_DATE,SCHEDULED_PAYMENT_AMOUNT,SCHEDULED_PAYMENT_STATUS
330560,586427,Individual,Unknown,12/29/2023,3000,700,2300,PRL395A,Health Sciences,PENDING,20250415,50,U
330560,586427,Individual,Unknown,12/29/2023,3000,700,2300,PRL395A,Health Sciences,PENDING,20250515,50,U
330560,586427,Individual,Unknown,12/29/2023,3000,700,2300,PRL395A,Health Sciences,PENDING,20250615,50,U
330560,586427,Individual,Unknown,12/29/2023,3000,700,2300,PRL395A,Health Sciences,PENDING,20250715,50,U
330560,586427,Individual,Unknown,12/29/2023,3000,700,2300,PRL395A,Health Sciences,PENDING,20250815,50,U
330560,586427,Individual,Unknown,12/29/2023,3000,700,2300,PRL395A,Health Sciences,PENDING,20250915,50,U
330560,586427,Individual,Unknown,12/29/2023,3000,700,2300,PRL395A,Health Sciences,PENDING,20251015,50,U
330560,586427,Individual,Unknown,12/29/2023,3000,700,2300,PRL395A,Health Sciences,PENDING,20251115,50,U
330560,586427,Individual,Unknown,12/29/2023,3000,700,2300,PRL395A,Health Sciences,PENDING,20251215,50,U
330560,586427,Individual,Unknown,12/29/2023,3000,700,2300,PRL395A,Health Sciences,PENDING,20260115,50,U
330560,586427,Individual,Unknown,12/29/2023,3000,700,2300,PRL395A,Health Sciences,PENDING,20260215,50,U
330560,586427,Individual,Unknown,12/29/2023,3000,700,2300,PRL395A,Health Sciences,PENDING,20260315,50,U
330560,586427,Individual,Unknown,12/29/2023,3000,700,2300,PRL395A,Health Sciences,PENDING,20260415,50,U
330560,586427,Individual,Unknown,12/29/2023,3000,700,2300,PRL395A,Health Sciences,PENDING,20260515,50,U
330560,586427,Individual,Unknown,12/29/2023,3000,700,2300,PRL395A,Health Sciences,PENDING,20260615,50,U
330560,586427,Individual,Unknown,12/29/2023,3000,700,2300,PRL395A,Health Sciences,PENDING,20260715,50,U
330560,586427,Individual,Unknown,12/29/2023,3000,700,2300,PRL395A,Health Sciences,PENDING,20260815,50,U
330560,586427,Individual,Unknown,12/29/2023,3000,700,2300,PRL395A,Health Sciences,PENDING,20260915,50,U
330560,586427,Individual,Unknown,12/29/2023,3000,700,2300,PRL395A,Health Sciences,PENDING,20261015,50,U
330560,586427,Individual,Unknown,12/29/2023,3000,700,2300,PRL395A,Health Sciences,PENDING,20261115,50,U
330560,586427,Individual,Unknown,12/29/2023,3000,700,2300,PRL395A,Health Sciences,PENDING,20261215,50,U
330560,586427,Individual,Unknown,12/29/2023,3000,700,2300,PRL395A,Health Sciences,PENDING,20270115,50,U
330560,586427,Individual,Unknown,12/29/2023,3000,700,2300,PRL395A,Health Sciences,PENDING,20270215,50,U
330560,586427,Individual,Unknown,12/29/2023,3000,700,2300,PRL395A,Health Sciences,PENDING,20270315,50,U
330560,586427,Individual,Unknown,12/29/2023,3000,700,2300,PRL395A,Health Sciences,PENDING,20270415,50,U
330560,586427,Individual,Unknown,12/29/2023,3000,700,2300,PRL395A,Health Sciences,PENDING,20270515,50,U
330560,586427,Individual,Unknown,12/29/2023,3000,700,2300,PRL395A,Health Sciences,PENDING,20270615,50,U
330560,586427,Individual,Unknown,12/29/2023,3000,700,2300,PRL395A,Health Sciences,PENDING,20270715,50,U
330560,586427,Individual,Unknown,12/29/2023,3000,700,2300,PRL395A,Health Sciences,PENDING,20270815,50,U
330560,586427,Individual,Unknown,12/29/2023,3000,700,2300,PRL395A,Health Sciences,PENDING,20270915,50,U
330560,586427,Individual,Unknown,12/29/2023,3000,700,2300,PRL395A,Health Sciences,PENDING,20271015,50,U
330560,586427,Individual,Unknown,12/29/2023,3000,700,2300,PRL395A,Health Sciences,PENDING,20271115,50,U
330560,586427,Individual,Unknown,12/29/2023,3000,700,2300,PRL395A,Health Sciences,PENDING,20271215,50,U
330560,586427,Individual,Unknown,12/29/2023,3000,700,2300,PRL395A,Health Sciences,PENDING,20280115,50,U
330560,586427,Individual,Unknown,12/29/2023,3000,700,2300,PRL395A,Health Sciences,PENDING,20280215,50,U
330560,586427,Individual,Unknown,12/29/2023,3000,700,2300,PRL395A,Health Sciences,PENDING,20280315,50,U
330560,586427,Individual,Unknown,12/29/2023,3000,700,2300,PRL395A,Health Sciences,PENDING,20280415,50,U
330560,586427,Individual,Unknown,12/29/2023,3000,700,2300,PRL395A,Health Sciences,PENDING,20280515,50,U
330560,586427,Individual,Unknown,12/29/2023,3000,700,2300,PRL395A,Health Sciences,PENDING,20280615,50,U
330560,586427,Individual,Unknown,12/29/2023,3000,700,2300,PRL395A,Health Sciences,PENDING,20280715,50,U
330560,586427,Individual,Unknown,12/29/2023,3000,700,2300,PRL395A,Health Sciences,PENDING,20280815,50,U
330560,586427,Individual,Unknown,12/29/2023,3000,700,2300,PRL395A,Health Sciences,PENDING,20280915,50,U
330560,586427,Individual,Unknown,12/29/2023,3000,700,2300,PRL395A,Health Sciences,PENDING,20281015,50,U
330560,586427,Individual,Unknown,12/29/2023,3000,700,2300,PRL395A,Health Sciences,PENDING,20281115,50,U
330560,586427,Individual,Unknown,12/29/2023,3000,700,2300,PRL395A,Health Sciences,PENDING,20281215,50,U
330782,73668,Alumni,Humanities,12/22/2023,1500,350,1150,S2108A,Student Development,Scholarships & Bursaries,20240120,25,P
330782,73668,Alumni,Humanities,12/22/2023,1500,350,1150,S2108A,Student Development,Scholarships & Bursaries,20240220,25,P
330782,73668,Alumni,Humanities,12/22/2023,1500,350,1150,S2108A,Student Development,Scholarships & Bursaries,20240320,25,P
330782,73668,Alumni,Humanities,12/22/2023,1500,350,1150,S2108A,Student Development,Scholarships & Bursaries,20240420,25,P
330782,73668,Alumni,Humanities,12/22/2023,1500,350,1150,S2108A,Student Development,Scholarships & Bursaries,20240520,25,P
330782,73668,Alumni,Humanities,12/22/2023,1500,350,1150,S2108A,Student Development,Scholarships & Bursaries,20240620,25,P
330782,73668,Alumni,Humanities,12/22/2023,1500,350,1150,S2108A,Student Development,Scholarships & Bursaries,20240720,25,P
330782,73668,Alumni,Humanities,12/22/2023,1500,350,1150,S2108A,Student Development,Scholarships & Bursaries,20240820,25,P
330782,73668,Alumni,Humanities,12/22/2023,1500,350,1150,S2108A,Student Development,Scholarships & Bursaries,20240920,25,P
330782,73668,Alumni,Humanities,12/22/2023,1500,350,1150,S2108A,Student Development,Scholarships & Bursaries,20241120,25,P
330782,73668,Alumni,Humanities,12/22/2023,1500,350,1150,S2108A,Student Development,Scholarships & Bursaries,20241220,25,P
330782,73668,Alumni,Humanities,12/22/2023,1500,350,1150,S2108A,Student Development,Scholarships & Bursaries,20250120,25,P
330782,73668,Alumni,Humanities,12/22/2023,1500,350,1150,S2108A,Student Development,Scholarships & Bursaries,20250220,25,P
330782,73668,Alumni,Humanities,12/22/2023,1500,350,1150,S2108A,Student Development,Scholarships & Bursaries,20250320,25,P
330782,73668,Alumni,Humanities,12/22/2023,1500,350,1150,S2108A,Student Development,Scholarships & Bursaries,20250420,25,U
330782,73668,Alumni,Humanities,12/22/2023,1500,350,1150,S2108A,Student Development,Scholarships & Bursaries,20250520,25,U
330782,73668,Alumni,Humanities,12/22/2023,1500,350,1150,S2108A,Student Development,Scholarships & Bursaries,20250620,25,U
330782,73668,Alumni,Humanities,12/22/2023,1500,350,1150,S2108A,Student Development,Scholarships & Bursaries,20250720,25,U
330782,73668,Alumni,Humanities,12/22/2023,1500,350,1150,S2108A,Student Development,Scholarships & Bursaries,20250820,25,U
330782,73668,Alumni,Humanities,12/22/2023,1500,350,1150,S2108A,Student Development,Scholarships & Bursaries,20250920,25,U
330782,73668,Alumni,Humanities,12/22/2023,1500,350,1150,S2108A,Student Development,Scholarships & Bursaries,20251020,25,U
330782,73668,Alumni,Humanities,12/22/2023,1500,350,1150,S2108A,Student Development,Scholarships & Bursaries,20251120,25,U
330782,73668,Alumni,Humanities,12/22/2023,1500,350,1150,S2108A,Student Development,Scholarships & Bursaries,20251220,25,U
330782,73668,Alumni,Humanities,12/22/2023,1500,350,1150,S2108A,Student Development,Scholarships & Bursaries,20260120,25,U
330782,73668,Alumni,Humanities,12/22/2023,1500,350,1150,S2108A,Student Development,Scholarships & Bursaries,20260220,25,U
330782,73668,Alumni,Humanities,12/22/2023,1500,350,1150,S2108A,Student Development,Scholarships & Bursaries,20260320,25,U
330782,73668,Alumni,Humanities,12/22/2023,1500,350,1150,S2108A,Student Development,Scholarships & Bursaries,20260420,25,U
330782,73668,Alumni,Humanities,12/22/2023,1500,350,1150,S2108A,Student Development,Scholarships & Bursaries,20260520,25,U
330782,73668,Alumni,Humanities,12/22/2023,1500,350,1150,S2108A,Student Development,Scholarships & Bursaries,20260620,25,U
330782,73668,Alumni,Humanities,12/22/2023,1500,350,1150,S2108A,Student Development,Scholarships & Bursaries,20260720,25,U
330782,73668,Alumni,Humanities,12/22/2023,1500,350,1150,S2108A,Student Development,Scholarships & Bursaries,20260820,25,U
330782,73668,Alumni,Humanities,12/22/2023,1500,350,1150,S2108A,Student Development,Scholarships & Bursaries,20260920,25,U
330782,73668,Alumni,Humanities,12/22/2023,1500,350,1150,S2108A,Student Development,Scholarships & Bursaries,20261020,25,U
330782,73668,Alumni,Humanities,12/22/2023,1500,350,1150,S2108A,Student Development,Scholarships & Bursaries,20261120,25,U
330782,73668,Alumni,Humanities,12/22/2023,1500,350,1150,S2108A,Student Development,Scholarships & Bursaries,20261220,25,U
330782,73668,Alumni,Humanities,12/22/2023,1500,350,1150,S2108A,Student Development,Scholarships & Bursaries,20270120,25,U
330782,73668,Alumni,Humanities,12/22/2023,1500,350,1150,S2108A,Student Development,Scholarships & Bursaries,20270220,25,U
330782,73668,Alumni,Humanities,12/22/2023,1500,350,1150,S2108A,Student Development,Scholarships & Bursaries,20270320,25,U
330782,73668,Alumni,Humanities,12/22/2023,1500,350,1150,S2108A,Student Development,Scholarships & Bursaries,20270420,25,U
330782,73668,Alumni,Humanities,12/22/2023,1500,350,1150,S2108A,Student Development,Scholarships & Bursaries,20270520,25,U
330782,73668,Alumni,Humanities,12/22/2023,1500,350,1150,S2108A,Student Development,Scholarships & Bursaries,20270620,25,U
330782,73668,Alumni,Humanities,12/22/2023,1500,350,1150,S2108A,Student Development,Scholarships & Bursaries,20270720,25,U
330782,73668,Alumni,Humanities,12/22/2023,1500,350,1150,S2108A,Student Development,Scholarships & Bursaries,20270820,25,U
330782,73668,Alumni,Humanities,12/22/2023,1500,350,1150,S2108A,Student Development,Scholarships & Bursaries,20270920,25,U
330782,73668,Alumni,Humanities,12/22/2023,1500,350,1150,S2108A,Student Development,Scholarships & Bursaries,20271020,25,U
330782,73668,Alumni,Humanities,12/22/2023,1500,350,1150,S2108A,Student Development,Scholarships & Bursaries,20271120,25,U
330782,73668,Alumni,Humanities,12/22/2023,1500,350,1150,S2108A,Student Development,Scholarships & Bursaries,20271220,25,U
330782,73668,Alumni,Humanities,12/22/2023,1500,350,1150,S2108A,Student Development,Scholarships & Bursaries,20280120,25,U
330782,73668,Alumni,Humanities,12/22/2023,1500,350,1150,S2108A,Student Development,Scholarships & Bursaries,20280220,25,U
330782,73668,Alumni,Humanities,12/22/2023,1500,350,1150,S2108A,Student Development,Scholarships & Bursaries,20280320,25,U
330782,73668,Alumni,Humanities,12/22/2023,1500,350,1150,S2108A,Student Development,Scholarships & Bursaries,20280420,25,U
330782,73668,Alumni,Humanities,12/22/2023,1500,350,1150,S2108A,Student Development,Scholarships & Bursaries,20280520,25,U
330782,73668,Alumni,Humanities,12/22/2023,1500,350,1150,S2108A,Student Development,Scholarships & Bursaries,20280620,25,U
330782,73668,Alumni,Humanities,12/22/2023,1500,350,1150,S2108A,Student Development,Scholarships & Bursaries,20280720,25,U
330782,73668,Alumni,Humanities,12/22/2023,1500,350,1150,S2108A,Student Development,Scholarships & Bursaries,20280820,25,U
330782,73668,Alumni,Humanities,12/22/2023,1500,350,1150,S2108A,Student Development,Scholarships & Bursaries,20280920,25,U
330782,73668,Alumni,Humanities,12/22/2023,1500,350,1150,S2108A,Student Development,Scholarships & Bursaries,20281020,25,U
330782,73668,Alumni,Humanities,12/22/2023,1500,350,1150,S2108A,Student Development,Scholarships & Bursaries,20281120,25,U
330782,73668,Alumni,Humanities,12/22/2023,1500,350,1150,S2108A,Student Development,Scholarships & Bursaries,20281220,25,U
330782,73668,Alumni,Humanities,12/22/2023,1500,350,1150,S2108A,Student Development,Scholarships & Bursaries,20290120,25,U
330783,07721,Alumni,Health Sciences,12/22/2023,900,210,690,U299A,Advancement Operations,Unrestricted,20240220,15,P
330783,07721,Alumni,Health Sciences,12/22/2023,900,210,690,U299A,Advancement Operations,Unrestricted,20240320,15,P
330783,07721,Alumni,Health Sciences,12/22/2023,900,210,690,U299A,Advancement Operations,Unrestricted,20240420,15,P
330783,07721,Alumni,Health Sciences,12/22/2023,900,210,690,U299A,Advancement Operations,Unrestricted,20240520,15,P
330783,07721,Alumni,Health Sciences,12/22/2023,900,210,690,U299A,Advancement Operations,Unrestricted,20240620,15,P
330783,07721,Alumni,Health Sciences,12/22/2023,900,210,690,U299A,Advancement Operations,Unrestricted,20240720,15,P
330783,07721,Alumni,Health Sciences,12/22/2023,900,210,690,U299A,Advancement Operations,Unrestricted,20240820,15,P
330783,07721,Alumni,Health Sciences,12/22/2023,900,210,690,U299A,Advancement Operations,Unrestricted,20240920,15,P
330783,07721,Alumni,Health Sciences,12/22/2023,900,210,690,U299A,Advancement Operations,Unrestricted,20241020,15,P
330783,07721,Alumni,Health Sciences,12/22/2023,900,210,690,U299A,Advancement Operations,Unrestricted,20241120,15,P
330783,07721,Alumni,Health Sciences,12/22/2023,900,210,690,U299A,Advancement Operations,Unrestricted,20241220,15,P
330783,07721,Alumni,Health Sciences,12/22/2023,900,210,690,U299A,Advancement Operations,Unrestricted,20250120,15,P
330783,07721,Alumni,Health Sciences,12/22/2023,900,210,690,U299A,Advancement Operations,Unrestricted,20250220,15,P
330783,07721,Alumni,Health Sciences,12/22/2023,900,210,690,U299A,Advancement Operations,Unrestricted,20250320,15,P
330783,07721,Alumni,Health Sciences,12/22/2023,900,210,690,U299A,Advancement Operations,Unrestricted,20250420,15,U
330783,07721,Alumni,Health Sciences,12/22/2023,900,210,690,U299A,Advancement Operations,Unrestricted,20250520,15,U
330783,07721,Alumni,Health Sciences,12/22/2023,900,210,690,U299A,Advancement Operations,Unrestricted,20250620,15,U
330783,07721,Alumni,Health Sciences,12/22/2023,900,210,690,U299A,Advancement Operations,Unrestricted,20250720,15,U
330783,07721,Alumni,Health Sciences,12/22/2023,900,210,690,U299A,Advancement Operations,Unrestricted,20250820,15,U
330783,07721,Alumni,Health Sciences,12/22/2023,900,210,690,U299A,Advancement Operations,Unrestricted,20250920,15,U
330783,07721,Alumni,Health Sciences,12/22/2023,900,210,690,U299A,Advancement Operations,Unrestricted,20251020,15,U
330783,07721,Alumni,Health Sciences,12/22/2023,900,210,690,U299A,Advancement Operations,Unrestricted,20251120,15,U
330783,07721,Alumni,Health Sciences,12/22/2023,900,210,690,U299A,Advancement Operations,Unrestricted,20251220,15,U
330783,07721,Alumni,Health Sciences,12/22/2023,900,210,690,U299A,Advancement Operations,Unrestricted,20260120,15,U
330783,07721,Alumni,Health Sciences,12/22/2023,900,210,690,U299A,Advancement Operations,Unrestricted,20260220,15,U
330783,07721,Alumni,Health Sciences,12/22/2023,900,210,690,U299A,Advancement Operations,Unrestricted,20260320,15,U
330783,07721,Alumni,Health Sciences,12/22/2023,900,210,690,U299A,Advancement Operations,Unrestricted,20260420,15,U
330783,07721,Alumni,Health Sciences,12/22/2023,900,210,690,U299A,Advancement Operations,Unrestricted,20260520,15,U
330783,07721,Alumni,Health Sciences,12/22/2023,900,210,690,U299A,Advancement Operations,Unrestricted,20260620,15,U
330783,07721,Alumni,Health Sciences,12/22/2023,900,210,690,U299A,Advancement Operations,Unrestricted,20260720,15,U
330783,07721,Alumni,Health Sciences,12/22/2023,900,210,690,U299A,Advancement Operations,Unrestricted,20260820,15,U
330783,07721,Alumni,Health Sciences,12/22/2023,900,210,690,U299A,Advancement Operations,Unrestricted,20260920,15,U
330783,07721,Alumni,Health Sciences,12/22/2023,900,210,690,U299A,Advancement Operations,Unrestricted,20261020,15,U
330783,07721,Alumni,Health Sciences,12/22/2023,900,210,690,U299A,Advancement Operations,Unrestricted,20261120,15,U
330783,07721,Alumni,Health Sciences,12/22/2023,900,210,690,U299A,Advancement Operations,Unrestricted,20261220,15,U
330783,07721,Alumni,Health Sciences,12/22/2023,900,210,690,U299A,Advancement Operations,Unrestricted,20270120,15,U
330783,07721,Alumni,Health Sciences,12/22/2023,900,210,690,U299A,Advancement Operations,Unrestricted,20270220,15,U
330783,07721,Alumni,Health Sciences,12/22/2023,900,210,690,U299A,Advancement Operations,Unrestricted,20270320,15,U
330783,07721,Alumni,Health Sciences,12/22/2023,900,210,690,U299A,Advancement Operations,Unrestricted,20270420,15,U
330783,07721,Alumni,Health Sciences,12/22/2023,900,210,690,U299A,Advancement Operations,Unrestricted,20270520,15,U
330783,07721,Alumni,Health Sciences,12/22/2023,900,210,690,U299A,Advancement Operations,Unrestricted,20270620,15,U
330783,07721,Alumni,Health Sciences,12/22/2023,900,210,690,U299A,Advancement Operations,Unrestricted,20270720,15,U
330783,07721,Alumni,Health Sciences,12/22/2023,900,210,690,U299A,Advancement Operations,Unrestricted,20270820,15,U
330783,07721,Alumni,Health Sciences,12/22/2023,900,210,690,U299A,Advancement Operations,Unrestricted,20270920,15,U
330783,07721,Alumni,Health Sciences,12/22/2023,900,210,690,U299A,Advancement Operations,Unrestricted,20271020,15,U
330783,07721,Alumni,Health Sciences,12/22/2023,900,210,690,U299A,Advancement Operations,Unrestricted,20271120,15,U
330783,07721,Alumni,Health Sciences,12/22/2023,900,210,690,U299A,Advancement Operations,Unrestricted,20271220,15,U
330783,07721,Alumni,Health Sciences,12/22/2023,900,210,690,U299A,Advancement Operations,Unrestricted,20280120,15,U
330783,07721,Alumni,Health Sciences,12/22/2023,900,210,690,U299A,Advancement Operations,Unrestricted,20280220,15,U
330783,07721,Alumni,Health Sciences,12/22/2023,900,210,690,U299A,Advancement Operations,Unrestricted,20280320,15,U
330783,07721,Alumni,Health Sciences,12/22/2023,900,210,690,U299A,Advancement Operations,Unrestricted,20280420,15,U
330783,07721,Alumni,Health Sciences,12/22/2023,900,210,690,U299A,Advancement Operations,Unrestricted,20280520,15,U
330783,07721,Alumni,Health Sciences,12/22/2023,900,210,690,U299A,Advancement Operations,Unrestricted,20280620,15,U
330783,07721,Alumni,Health Sciences,12/22/2023,900,210,690,U299A,Advancement Operations,Unrestricted,20280720,15,U
330783,07721,Alumni,Health Sciences,12/22/2023,900,210,690,U299A,Advancement Operations,Unrestricted,20280820,15,U
330783,07721,Alumni,Health Sciences,12/22/2023,900,210,690,U299A,Advancement Operations,Unrestricted,20280920,15,U
330783,07721,Alumni,Health Sciences,12/22/2023,900,210,690,U299A,Advancement Operations,Unrestricted,20281020,15,U
330783,07721,Alumni,Health Sciences,12/22/2023,900,210,690,U299A,Advancement Operations,Unrestricted,20281120,15,U
330783,07721,Alumni,Health Sciences,12/22/2023,900,210,690,U299A,Advancement Operations,Unrestricted,20281220,15,U
330783,07721,Alumni,Health Sciences,12/22/2023,900,210,690,U299A,Advancement Operations,Unrestricted,20290120,15,U
330819,866620,Corporation,Unknown,12/20/2023,500000,200000,300000,X5281A,Engineering,Capital Expenditures,20241201,100000,P
330819,866620,Corporation,Unknown,12/20/2023,500000,200000,300000,X5281A,Engineering,Capital Expenditures,20251231,100000,U
330819,866620,Corporation,Unknown,12/20/2023,500000,200000,300000,X5281A,Engineering,Capital Expenditures,20261231,100000,U
330819,866620,Corporation,Unknown,12/20/2023,500000,200000,300000,X5281A,Engineering,Capital Expenditures,20271231,100000,U
331049,42898,Faculty,Unknown,12/20/2023,25000,10000,15000,X4618A,Business,Capital Expenditures,20241230,5000,P
331049,42898,Faculty,Unknown,12/20/2023,25000,10000,15000,X4618A,Business,Capital Expenditures,20251231,5000,U
331049,42898,Faculty,Unknown,12/20/2023,25000,10000,15000,X4618A,Business,Capital Expenditures,20261231,5000,U
331049,42898,Faculty,Unknown,12/20/2023,25000,10000,15000,X4618A,Business,Capital Expenditures,20271231,5000,U
331186,777090,Alumni,Engineering,12/18/2023,3000,1000,2000,S5041A,Engineering,Scholarships & Bursaries,20241230,1000,P
331186,777090,Alumni,Engineering,12/18/2023,3000,1000,2000,S5041A,Engineering,Scholarships & Bursaries,20251231,1000,U
331186,777090,Alumni,Engineering,12/18/2023,3000,1000,2000,S5041A,Engineering,Scholarships & Bursaries,20261231,1000,U
331187,756356,Foundation,Unknown,12/11/2023,25000,5000,20000,S3431A,Health Sciences,Scholarships & Bursaries,20240423,5000,P
331187,756356,Foundation,Unknown,12/11/2023,25000,5000,20000,S3431A,Health Sciences,Scholarships & Bursaries,20250530,5000,U
331187,756356,Foundation,Unknown,12/11/2023,25000,5000,20000,S3431A,Health Sciences,Scholarships & Bursaries,20260530,5000,U
331187,756356,Foundation,Unknown,12/11/2023,25000,5000,20000,S3431A,Health Sciences,Scholarships & Bursaries,20270530,5000,U
331187,756356,Foundation,Unknown,12/11/2023,25000,5000,20000,S3431A,Health Sciences,Scholarships & Bursaries,20280530,5000,U
331234,0768,Alumni,Social Sciences,12/14/2023,2719400,1984254.43,735145.57,A5272A,Science,Academic Divisions,20240304,987305.55,P
331234,0768,Alumni,Social Sciences,12/14/2023,2719400,1984254.43,735145.57,A5272A,Science,Academic Divisions,20241231,15745.57,U
331239,851692,Alumni,Health Sciences,12/17/2023,120,120,0,C3772A,Student Development,Community Service & Extension,20240117,10,P
331239,851692,Alumni,Health Sciences,12/17/2023,120,120,0,C3772A,Student Development,Community Service & Extension,20240217,10,P
331239,851692,Alumni,Health Sciences,12/17/2023,120,120,0,C3772A,Student Development,Community Service & Extension,20240317,10,P
331239,851692,Alumni,Health Sciences,12/17/2023,120,120,0,C3772A,Student Development,Community Service & Extension,20240417,10,P
331239,851692,Alumni,Health Sciences,12/17/2023,120,120,0,C3772A,Student Development,Community Service & Extension,20240517,10,P
331239,851692,Alumni,Health Sciences,12/17/2023,120,120,0,C3772A,Student Development,Community Service & Extension,20240617,10,P
331239,851692,Alumni,Health Sciences,12/17/2023,120,120,0,C3772A,Student Development,Community Service & Extension,20240717,10,P
331239,851692,Alumni,Health Sciences,12/17/2023,120,120,0,C3772A,Student Development,Community Service & Extension,20240817,10,P
331239,851692,Alumni,Health Sciences,12/17/2023,120,120,0,C3772A,Student Development,Community Service & Extension,20240917,10,P
331239,851692,Alumni,Health Sciences,12/17/2023,120,120,0,C3772A,Student Development,Community Service & Extension,20241017,10,P
331239,851692,Alumni,Health Sciences,12/17/2023,120,120,0,C3772A,Student Development,Community Service & Extension,20241117,10,P
331240,50584,Alumni,Health Sciences,12/17/2023,300,300,0,U299A,Advancement Operations,Unrestricted,20240117,25,P
331240,50584,Alumni,Health Sciences,12/17/2023,300,300,0,U299A,Advancement Operations,Unrestricted,20240217,25,P
331240,50584,Alumni,Health Sciences,12/17/2023,300,300,0,U299A,Advancement Operations,Unrestricted,20240317,25,P
331240,50584,Alumni,Health Sciences,12/17/2023,300,300,0,U299A,Advancement Operations,Unrestricted,20240417,25,P
331240,50584,Alumni,Health Sciences,12/17/2023,300,300,0,U299A,Advancement Operations,Unrestricted,20240517,25,P
331240,50584,Alumni,Health Sciences,12/17/2023,300,300,0,U299A,Advancement Operations,Unrestricted,20240617,25,P
331240,50584,Alumni,Health Sciences,12/17/2023,300,300,0,U299A,Advancement Operations,Unrestricted,20240717,25,P
331240,50584,Alumni,Health Sciences,12/17/2023,300,300,0,U299A,Advancement Operations,Unrestricted,20240817,25,P
331240,50584,Alumni,Health Sciences,12/17/2023,300,300,0,U299A,Advancement Operations,Unrestricted,20240917,25,P
331240,50584,Alumni,Health Sciences,12/17/2023,300,300,0,U299A,Advancement Operations,Unrestricted,20241017,25,P
331240,50584,Alumni,Health Sciences,12/17/2023,300,300,0,U299A,Advancement Operations,Unrestricted,20241117,25,P
331241,836010,Alumni,Engineering,12/17/2023,120,120,0,U299A,Advancement Operations,Unrestricted,20240117,10,P
331241,836010,Alumni,Engineering,12/17/2023,120,120,0,U299A,Advancement Operations,Unrestricted,20240217,10,P
331241,836010,Alumni,Engineering,12/17/2023,120,120,0,U299A,Advancement Operations,Unrestricted,20240317,10,P
331241,836010,Alumni,Engineering,12/17/2023,120,120,0,U299A,Advancement Operations,Unrestricted,20240417,10,P
331241,836010,Alumni,Engineering,12/17/2023,120,120,0,U299A,Advancement Operations,Unrestricted,20240517,10,P
331241,836010,Alumni,Engineering,12/17/2023,120,120,0,U299A,Advancement Operations,Unrestricted,20240617,10,P
331241,836010,Alumni,Engineering,12/17/2023,120,120,0,U299A,Advancement Operations,Unrestricted,20240717,10,P
331241,836010,Alumni,Engineering,12/17/2023,120,120,0,U299A,Advancement Operations,Unrestricted,20240817,10,P
331241,836010,Alumni,Engineering,12/17/2023,120,120,0,U299A,Advancement Operations,Unrestricted,20240917,10,P
331241,836010,Alumni,Engineering,12/17/2023,120,120,0,U299A,Advancement Operations,Unrestricted,20241017,10,P
331241,836010,Alumni,Engineering,12/17/2023,120,120,0,U299A,Advancement Operations,Unrestricted,20241117,10,P
331285,49806,Alumni,Physical Education,12/15/2023,2700,720,1980,A154A,Student Development,Academic Divisions,20240115,45,P
331285,49806,Alumni,Physical Education,12/15/2023,2700,720,1980,A154A,Student Development,Academic Divisions,20240215,45,P
331285,49806,Alumni,Physical Education,12/15/2023,2700,720,1980,A154A,Student Development,Academic Divisions,20240315,45,P
331285,49806,Alumni,Physical Education,12/15/2023,2700,720,1980,A154A,Student Development,Academic Divisions,20240415,45,P
331285,49806,Alumni,Physical Education,12/15/2023,2700,720,1980,A154A,Student Development,Academic Divisions,20240515,45,P
331285,49806,Alumni,Physical Education,12/15/2023,2700,720,1980,A154A,Student Development,Academic Divisions,20240615,45,P
331285,49806,Alumni,Physical Education,12/15/2023,2700,720,1980,A154A,Student Development,Academic Divisions,20240715,45,P
331285,49806,Alumni,Physical Education,12/15/2023,2700,720,1980,A154A,Student Development,Academic Divisions,20240815,45,P
331285,49806,Alumni,Physical Education,12/15/2023,2700,720,1980,A154A,Student Development,Academic Divisions,20240915,45,P
331285,49806,Alumni,Physical Education,12/15/2023,2700,720,1980,A154A,Student Development,Academic Divisions,20241015,45,P
331285,49806,Alumni,Physical Education,12/15/2023,2700,720,1980,A154A,Student Development,Academic Divisions,20241115,45,P
331285,49806,Alumni,Physical Education,12/15/2023,2700,720,1980,A154A,Student Development,Academic Divisions,20241215,45,P
331285,49806,Alumni,Physical Education,12/15/2023,2700,720,1980,A154A,Student Development,Academic Divisions,20250115,45,P
331285,49806,Alumni,Physical Education,12/15/2023,2700,720,1980,A154A,Student Development,Academic Divisions,20250215,45,P
331285,49806,Alumni,Physical Education,12/15/2023,2700,720,1980,A154A,Student Development,Academic Divisions,20250315,45,P
331285,49806,Alumni,Physical Education,12/15/2023,2700,720,1980,A154A,Student Development,Academic Divisions,20250415,45,U
331285,49806,Alumni,Physical Education,12/15/2023,2700,720,1980,A154A,Student Development,Academic Divisions,20250515,45,U
331285,49806,Alumni,Physical Education,12/15/2023,2700,720,1980,A154A,Student Development,Academic Divisions,20250615,45,U
331285,49806,Alumni,Physical Education,12/15/2023,2700,720,1980,A154A,Student Development,Academic Divisions,20250715,45,U
